Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-07-27 00:00:00+05:30,12.809876254785841,12.930724143981934,12.809876254785841,12.930724143981934,24000,0.0,0.0
2017-07-28 00:00:00+05:30,12.495671272277832,12.495671272277832,12.495671272277832,12.495671272277832,12000,0.0,0.0
2017-07-31 00:00:00+05:30,12.689028595614372,12.689028595614372,12.229806239546022,12.302315711975098,96000,0.0,0.0
2017-08-01 00:00:00+05:30,12.447333458142403,12.447333458142403,11.601398174579327,11.782670021057129,156000,0.0,0.0
2017-08-02 00:00:00+05:30,12.326484698001469,12.930724143981934,12.326484698001469,12.930724143981934,72000,0.0,0.0
2017-08-03 00:00:00+05:30,12.568181037902832,12.918640116628222,12.326485248712393,12.568181037902832,108000,0.0,0.0
2017-08-04 00:00:00+05:30,12.809876441955566,12.809876441955566,12.809876441955566,12.809876441955566,12000,0.0,0.0
2017-08-07 00:00:00+05:30,12.326483726501465,12.326483726501465,12.326483726501465,12.326483726501465,48000,0.0,0.0
2017-08-08 00:00:00+05:30,12.326483726501465,12.326483726501465,12.326483726501465,12.326483726501465,0,0.0,0.0
2017-08-09 00:00:00+05:30,12.797792434692383,12.797792434692383,12.797792434692383,12.797792434692383,12000,0.0,0.0
2017-08-10 00:00:00+05:30,12.326485654346262,12.568181451490306,10.900480082397882,11.371787071228027,96000,0.0,0.0
2017-08-11 00:00:00+05:30,12.084789276123047,12.084789276123047,11.299277973175048,12.084789276123047,72000,0.0,0.0
2017-08-14 00:00:00+05:30,12.326484698001469,13.051572033178026,12.0364495795316,12.930724143981934,168000,0.0,0.0
2017-08-16 00:00:00+05:30,12.568181505943432,13.220760345458984,12.326485707752212,13.220760345458984,132000,0.0,0.0
2017-08-17 00:00:00+05:30,13.051572223879257,13.051572223879257,12.809876441955566,12.809876441955566,48000,0.0,0.0
2017-08-18 00:00:00+05:30,12.80987589074931,13.172419548034668,12.749451947868417,13.172419548034668,60000,0.0,0.0
2017-08-21 00:00:00+05:30,13.172419548034668,13.172419548034668,13.172419548034668,13.172419548034668,0,0.0,0.0
2017-08-22 00:00:00+05:30,12.568181037902832,12.809876827093271,12.568181037902832,12.568181037902832,60000,0.0,0.0
2017-08-23 00:00:00+05:30,12.568181037902832,12.568181037902832,12.568181037902832,12.568181037902832,0,0.0,0.0
