Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-12-23 00:00:00+05:30,273.0,273.0,218.39999389648438,218.39999389648438,1712658,0.0,0.0
2022-12-26 00:00:00+05:30,215.0,218.0,200.0,202.5,1184182,0.0,0.0
2022-12-27 00:00:00+05:30,204.89999389648438,213.5,204.0500030517578,204.75,555445,0.0,0.0
2022-12-28 00:00:00+05:30,204.6999969482422,207.5500030517578,200.0500030517578,202.10000610351562,447786,0.0,0.0
2022-12-29 00:00:00+05:30,201.0,201.89999389648438,193.35000610351562,193.85000610351562,395919,0.0,0.0
2022-12-30 00:00:00+05:30,197.60000610351562,197.60000610351562,188.0,190.10000610351562,208697,0.0,0.0
2023-01-02 00:00:00+05:30,192.5,196.0,187.0,189.39999389648438,290026,0.0,0.0
2023-01-03 00:00:00+05:30,194.0,194.0,188.5,190.0,105803,0.0,0.0
2023-01-04 00:00:00+05:30,188.0500030517578,190.5500030517578,185.0,185.4499969482422,150854,0.0,0.0
2023-01-05 00:00:00+05:30,185.89999389648438,188.0,183.0500030517578,184.0,123103,0.0,0.0
2023-01-06 00:00:00+05:30,183.9499969482422,185.60000610351562,180.10000610351562,180.9499969482422,107382,0.0,0.0
2023-01-09 00:00:00+05:30,181.9499969482422,187.89999389648438,181.9499969482422,185.0500030517578,90520,0.0,0.0
2023-01-10 00:00:00+05:30,186.0,201.60000610351562,183.0,196.14999389648438,204129,0.0,0.0
2023-01-11 00:00:00+05:30,201.10000610351562,234.0,200.0500030517578,226.64999389648438,748735,0.0,0.0
2023-01-12 00:00:00+05:30,223.9499969482422,231.8000030517578,220.0,229.5500030517578,623801,0.0,0.0
2023-01-13 00:00:00+05:30,231.4499969482422,233.5500030517578,225.10000610351562,228.4499969482422,161613,0.0,0.0
2023-01-16 00:00:00+05:30,231.0500030517578,244.8000030517578,225.60000610351562,241.85000610351562,303052,0.0,0.0
2023-01-17 00:00:00+05:30,241.0500030517578,248.0,237.0,245.85000610351562,162220,0.0,0.0
2023-01-18 00:00:00+05:30,244.0,270.95001220703125,241.0,269.29998779296875,940207,0.0,0.0
2023-01-19 00:00:00+05:30,267.8999938964844,274.79998779296875,267.0,271.3999938964844,721952,0.0,0.0
2023-01-20 00:00:00+05:30,270.0,271.1000061035156,263.29998779296875,268.5,147589,0.0,0.0
2023-01-23 00:00:00+05:30,268.5,277.95001220703125,267.0,270.70001220703125,423594,0.0,0.0
2023-01-24 00:00:00+05:30,274.20001220703125,274.20001220703125,267.04998779296875,270.70001220703125,625194,0.0,0.0
2023-01-25 00:00:00+05:30,272.0,272.1000061035156,250.0,259.3500061035156,140393,0.0,0.0
2023-01-27 00:00:00+05:30,258.95001220703125,274.0,250.1999969482422,266.25,1019428,0.0,0.0
2023-01-30 00:00:00+05:30,266.20001220703125,273.6000061035156,250.1999969482422,251.64999389648438,63078,0.0,0.0
2023-01-31 00:00:00+05:30,255.14999389648438,257.75,240.10000610351562,243.35000610351562,34843,0.0,0.0
2023-02-01 00:00:00+05:30,243.0500030517578,249.14999389648438,234.0,236.5500030517578,41357,0.0,0.0
2023-02-02 00:00:00+05:30,236.0,244.9499969482422,230.39999389648438,240.3000030517578,16973,0.0,0.0
2023-02-03 00:00:00+05:30,243.0,243.0,232.10000610351562,239.1999969482422,94130,0.0,0.0
2023-02-06 00:00:00+05:30,235.0,254.8000030517578,234.10000610351562,250.60000610351562,282387,0.0,0.0
2023-02-07 00:00:00+05:30,255.60000610351562,259.8999938964844,234.0,236.35000610351562,339616,0.0,0.0
2023-02-08 00:00:00+05:30,236.35000610351562,246.5,235.0500030517578,244.25,231910,0.0,0.0
2023-02-09 00:00:00+05:30,250.4499969482422,250.4499969482422,235.25,236.35000610351562,16939,0.0,0.0
2023-02-10 00:00:00+05:30,238.4499969482422,245.0,235.8000030517578,238.14999389648438,48092,0.0,0.0
2023-02-13 00:00:00+05:30,238.0,238.14999389648438,228.3000030517578,231.4499969482422,15398,0.0,0.0
