Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2008-09-02 00:00:00-04:00,172.6666717529297,211.63333129882812,161.6999969482422,208.06666564941406,64395450,0.0,0.0,0.0
2008-09-03 00:00:00-04:00,208.06666564941406,208.06666564941406,208.06666564941406,208.06666564941406,0,0.0,0.0,0.0
2008-09-04 00:00:00-04:00,203.36666870117188,242.61666870117188,166.46665954589844,166.46665954589844,31337298,0.0,0.0,0.0
2008-09-05 00:00:00-04:00,135.0,143.3333282470703,133.18333435058594,133.18333435058594,165051,0.0,0.0,0.0
2008-09-08 00:00:00-04:00,114.0,136.6666717529297,106.55000305175781,106.55000305175781,13462863,0.0,0.0,0.0
2008-09-09 00:00:00-04:00,88.33333587646484,107.98332977294922,88.33333587646484,100.11666870117188,30203211,0.0,0.0,0.0
2008-09-10 00:00:00-04:00,98.80000305175781,103.96666717529297,90.11666870117188,90.94999694824219,15014454,0.0,0.0,0.0
2008-09-11 00:00:00-04:00,84.21666717529297,90.56666564941406,81.86666870117188,81.91666412353516,6305904,0.0,0.0,0.0
2008-09-12 00:00:00-04:00,80.66666412353516,84.96666717529297,73.73332977294922,73.76666259765625,6511632,0.0,0.0,0.0
2008-09-15 00:00:00-04:00,69.66666412353516,70.33333587646484,66.4000015258789,66.4000015258789,325509,0.0,0.0,0.0
2008-09-16 00:00:00-04:00,59.766666412353516,59.766666412353516,59.766666412353516,59.766666412353516,40869,0.0,0.0,0.0
2008-09-17 00:00:00-04:00,56.78333282470703,62.766666412353516,56.78333282470703,62.766666412353516,4106829,0.0,0.0,0.0
2008-09-18 00:00:00-04:00,61.666664123535156,65.5,59.633331298828125,63.95000076293945,4643376,0.0,0.0,0.0
2008-09-19 00:00:00-04:00,66.66666412353516,66.66666412353516,60.766666412353516,60.766666412353516,1216080,0.0,0.0,0.0
2008-09-22 00:00:00-04:00,60.766666412353516,61.0,57.733333587646484,57.733333587646484,3183408,0.0,0.0,0.0
2008-09-23 00:00:00-04:00,55.08333206176758,56.599998474121094,54.849998474121094,54.849998474121094,651858,0.0,0.0,0.0
2008-09-24 00:00:00-04:00,54.0,55.383331298828125,52.11666488647461,52.11666488647461,1804371,0.0,0.0,0.0
2008-09-25 00:00:00-04:00,51.33333206176758,51.58333206176758,49.516666412353516,49.516666412353516,1085019,0.0,0.0,0.0
2008-09-26 00:00:00-04:00,48.03333282470703,48.96666717529297,47.04999923706055,47.04999923706055,394302,0.0,0.0,0.0
2008-09-29 00:00:00-04:00,46.0,46.016666412353516,44.70000076293945,44.70000076293945,90162,0.0,0.0,0.0
2008-09-30 00:00:00-04:00,42.46666717529297,42.46666717529297,42.46666717529297,42.46666717529297,15690,0.0,0.0,0.0
2008-10-01 00:00:00-04:00,40.400001525878906,42.46666717529297,40.349998474121094,40.349998474121094,1234968,0.0,0.0,0.0
2008-10-02 00:00:00-04:00,40.349998474121094,40.349998474121094,40.349998474121094,40.349998474121094,0,0.0,0.0,0.0
2008-10-03 00:00:00-04:00,38.516666412353516,42.36666488647461,38.516666412353516,41.36666488647461,1274010,0.0,0.0,0.0
2008-10-06 00:00:00-04:00,43.11666488647461,43.11666488647461,39.29999923706055,39.29999923706055,602496,0.0,0.0,0.0
2008-10-07 00:00:00-04:00,37.53333282470703,39.83333206176758,37.33333206176758,37.33333206176758,307449,0.0,0.0,0.0
2008-10-08 00:00:00-04:00,35.46666717529297,35.46666717529297,35.46666717529297,35.46666717529297,12747,0.0,0.0,0.0
2008-10-09 00:00:00-04:00,35.46666717529297,35.46666717529297,35.46666717529297,35.46666717529297,0,0.0,0.0,0.0
2008-10-10 00:00:00-04:00,33.70000076293945,33.70000076293945,33.70000076293945,33.70000076293945,4848,0.0,0.0,0.0
2008-10-13 00:00:00-04:00,32.016666412353516,32.666664123535156,32.016666412353516,32.016666412353516,251703,0.0,0.0,0.0
2008-10-14 00:00:00-04:00,30.53333282470703,32.96666717529297,30.41666603088379,30.41666603088379,818511,0.0,0.0,0.0
2008-10-15 00:00:00-04:00,28.899999618530273,29.0,28.899999618530273,28.899999618530273,21999,0.0,0.0,0.0
2008-10-16 00:00:00-04:00,27.466665267944336,27.466665267944336,27.466665267944336,27.466665267944336,109374,0.0,0.0,0.0
2008-10-17 00:00:00-04:00,26.100000381469727,28.333332061767578,26.100000381469727,26.100000381469727,785610,0.0,0.0,0.0
2008-10-20 00:00:00-04:00,25.016666412353516,25.833332061767578,24.799999237060547,24.799999237060547,162045,0.0,0.0,0.0
2008-10-21 00:00:00-04:00,24.333332061767578,25.0,23.566665649414062,23.566665649414062,206340,0.0,0.0,0.0
2008-10-22 00:00:00-04:00,22.399999618530273,23.16666603088379,22.399999618530273,22.399999618530273,274503,0.0,0.0,0.0
2008-10-23 00:00:00-04:00,21.28333282470703,21.483333587646484,21.28333282470703,21.28333282470703,70743,0.0,0.0,0.0
2008-10-24 00:00:00-04:00,20.233333587646484,20.350000381469727,20.233333587646484,20.233333587646484,31293,0.0,0.0,0.0
