Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-07-01 00:00:00+05:30,2.8198354062325763,2.9262441841778086,2.7719513293079525,2.8304762840270996,872345,0.0,0.0
2002-07-02 00:00:00+05:30,2.819835248470099,3.0007301608563925,2.819835248470099,2.926244020462036,1375155,0.0,0.0
2002-07-03 00:00:00+05:30,3.139063308058209,3.139063308058209,2.926245409364685,2.942206859588623,1782545,0.0,0.0
2002-07-04 00:00:00+05:30,3.234829395192196,3.234829395192196,2.93688460918223,2.952846050262451,1215855,0.0,0.0
2002-07-05 00:00:00+05:30,3.543416333698031,3.543416333698031,2.9741288738544247,3.144382953643799,2310435,0.0,0.0
2002-07-08 00:00:00+05:30,3.229508876800537,3.3518790715708633,3.1975862503863413,3.229508876800537,1798010,0.0,0.0
2002-07-09 00:00:00+05:30,3.282714439417079,3.282714439417079,3.085858045269832,3.123100996017456,996845,0.0,0.0
2002-07-10 00:00:00+05:30,3.13906241699784,3.13906241699784,2.979448974861218,3.011371612548828,678670,0.0,0.0
2002-07-11 00:00:00+05:30,2.979448113798154,3.0432933707220395,2.9049619807202873,2.952846050262451,390805,0.0,0.0
2002-07-12 00:00:00+05:30,2.9847686620554432,3.0220116015371374,2.904961964497031,2.963486909866333,299840,0.0,0.0
2002-07-15 00:00:00+05:30,2.926243742645739,2.952846059967373,2.740028282489801,2.798553228378296,378595,0.0,0.0
2002-07-16 00:00:00+05:30,2.686824341748259,2.862398954480991,2.686824341748259,2.809194564819336,178760,0.0,0.0
2002-07-17 00:00:00+05:30,2.8570780773565314,2.8570780773565314,2.660221730208729,2.7081058025360107,301235,0.0,0.0
2002-07-18 00:00:00+05:30,2.729387342569449,2.8730392946152885,2.729387342569449,2.8411166667938232,258590,0.0,0.0
2002-07-19 00:00:00+05:30,2.8890010224625478,2.8890010224625478,2.771951365206907,2.809194564819336,254705,0.0,0.0
2002-07-22 00:00:00+05:30,2.7825920830718545,2.7825920830718545,2.5857357257985356,2.633619546890259,354885,0.0,0.0
2002-07-23 00:00:00+05:30,2.601697274197053,2.734708385916514,2.559133759038596,2.6921448707580566,304155,0.0,0.0
2002-07-24 00:00:00+05:30,2.660222284089983,2.6708631630784003,2.5112497245535748,2.5378520488739014,343245,0.0,0.0
2002-07-25 00:00:00+05:30,2.7400282414840342,2.7666303047090564,2.660221544411976,2.676182985305786,490720,0.0,0.0
2002-07-26 00:00:00+05:30,2.66022276474362,2.66022276474362,2.5006092973795577,2.54317307472229,505665,0.0,0.0
2002-07-29 00:00:00+05:30,2.394200245960285,2.4420843320630388,2.2345867947501645,2.3143935203552246,419960,0.0,0.0
2002-07-30 00:00:00+05:30,2.394200163717882,2.394200163717882,2.1920232001162687,2.229266405105591,535980,0.0,0.0
2002-07-31 00:00:00+05:30,2.0324097547297044,2.218625387537343,2.0217688759234713,2.1122164726257324,635565,0.0,0.0
2002-08-01 00:00:00+05:30,2.2239461618133323,2.2665099395736585,2.1441396810469313,2.1867032051086426,340770,0.0,0.0
2002-08-02 00:00:00+05:30,2.2079848098180532,2.2079848098180532,2.090935000138973,2.144139528274536,442305,0.0,0.0
2002-08-05 00:00:00+05:30,2.2239459582829464,2.2345868383245455,2.1281780379085546,2.170741558074951,415335,0.0,0.0
2002-08-06 00:00:00+05:30,2.2558681431220826,2.330354542078813,2.1920228757579197,2.282470464706421,137850,0.0,0.0
2002-08-07 00:00:00+05:30,2.4420843320630388,2.4420843320630388,2.2718300010188157,2.3143935203552246,305060,0.0,0.0
2002-08-08 00:00:00+05:30,2.5272109320397393,2.5272109320397393,2.2505478506801726,2.2665092945098877,160205,0.0,0.0
2002-08-09 00:00:00+05:30,2.5272109320397393,2.5272109320397393,2.223945528863495,2.2665092945098877,180010,0.0,0.0
2002-08-12 00:00:00+05:30,2.2345862213612846,2.426122262926073,2.2345862213612846,2.245227098464966,120120,0.0,0.0
2002-08-13 00:00:00+05:30,2.4846474589694774,2.4846474589694774,2.239907007741314,2.2505478858947754,74840,0.0,0.0
2002-08-14 00:00:00+05:30,2.3941998678157805,2.3941998678157805,2.239907007741314,2.2505478858947754,303755,0.0,0.0
