Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-08-12 00:00:00+05:30,159.91167033078744,167.52195029423154,159.91167033078744,166.56468200683594,2000,0.0,0.0
2002-08-13 00:00:00+05:30,169.43650948660715,169.43650948660715,167.52197265625,167.52197265625,50,0.0,0.0
2002-08-14 00:00:00+05:30,167.5219122385014,171.35098451823856,162.73557188882992,165.6073760986328,800,0.0,0.0
2002-08-15 00:00:00+05:30,165.6073760986328,165.6073760986328,165.6073760986328,165.6073760986328,0,0.0,0.0
2002-08-16 00:00:00+05:30,166.56469879472627,167.521967178604,162.639892578125,162.639892578125,2300,0.0,0.0
2002-08-19 00:00:00+05:30,161.7783426621381,162.73561096191406,158.18858653797824,162.73561096191406,600,0.0,0.0
2002-08-20 00:00:00+05:30,162.73565514143124,164.6501922607422,162.73565514143124,164.6501922607422,200,0.0,0.0
2002-08-21 00:00:00+05:30,162.73562470496898,170.39377174990872,162.73562470496898,166.66043090820312,700,0.0,0.0
2002-08-22 00:00:00+05:30,167.52198523798384,167.52198523798384,163.0228262700867,167.1869354248047,1800,0.0,0.0
2002-08-23 00:00:00+05:30,160.43818061508645,166.56469218612673,160.43818061508645,163.8364715576172,600,0.0,0.0
2002-08-26 00:00:00+05:30,166.56468200683594,166.56468200683594,166.56468200683594,166.56468200683594,100,0.0,0.0
2002-08-27 00:00:00+05:30,161.7783328082705,165.60740577414674,158.14071056933727,161.4432830810547,1900,0.0,0.0
2002-08-28 00:00:00+05:30,162.68774462557425,162.73561096191406,157.08773383593788,162.73561096191406,400,0.0,0.0
2002-08-29 00:00:00+05:30,162.73560637668527,162.73560637668527,157.9492650126651,157.99713134765625,100,0.0,0.0
2002-08-30 00:00:00+05:30,157.9492550441065,165.12876663702042,157.9492550441065,164.84158325195312,400,0.0,0.0
2002-09-02 00:00:00+05:30,165.12877505049747,170.15443342159955,164.9373243196159,168.00057983398438,300,0.0,0.0
2002-09-03 00:00:00+05:30,167.52197265625,167.52197265625,163.6928989955357,167.52197265625,200,0.0,0.0
2002-09-04 00:00:00+05:30,160.43816737936655,170.1544344459556,160.43816737936655,166.08604431152344,500,0.0,0.0
2002-09-05 00:00:00+05:30,165.12877854433927,169.43648581071332,165.12877854433927,168.47921752929688,1100,0.0,0.0
2002-09-06 00:00:00+05:30,167.76122925598497,168.00054627346856,165.6073760986328,165.6073760986328,100,0.0,0.0
2002-09-09 00:00:00+05:30,162.73559610604912,165.12876663702042,162.73559610604912,164.84158325195312,1200,0.0,0.0
2002-09-10 00:00:00+05:30,164.84158325195312,164.84158325195312,164.84158325195312,164.84158325195312,0,0.0,0.0
2002-09-11 00:00:00+05:30,163.69289204964937,164.6501604242087,160.2467200585332,162.35272216796875,2100,0.0,0.0
2002-09-12 00:00:00+05:30,160.82111034384766,162.73564737175062,160.34247608687193,161.39547729492188,200,0.0,0.0
2002-09-13 00:00:00+05:30,161.77834955046686,164.36297114856106,160.82108120993155,161.58689880371094,400,0.0,0.0
2002-09-16 00:00:00+05:30,158.0449971960547,163.59714147582028,157.9492645263672,157.9492645263672,1400,0.0,0.0
2002-09-17 00:00:00+05:30,157.9492850294162,158.42791922647504,156.5133824382397,156.56124877929688,3100,0.0,0.0
2002-09-18 00:00:00+05:30,157.03987425775762,157.9492762603296,156.03473957838622,157.47064208984375,700,0.0,0.0
2002-09-19 00:00:00+05:30,148.99884191358842,155.02963661691663,148.61594034156323,151.29629516601562,500,0.0,0.0
2002-09-20 00:00:00+05:30,149.57318766204577,156.3219328107086,149.57318766204577,150.4825897216797,200,0.0,0.0
2002-09-23 00:00:00+05:30,155.0774688720703,155.0774688720703,155.0774688720703,155.0774688720703,20,0.0,0.0
2002-09-24 00:00:00+05:30,154.12021394507227,156.99201917386242,151.53559216051246,156.94415283203125,200,0.0,0.0
2002-09-25 00:00:00+05:30,145.79197916973405,156.03474805309514,145.79197916973405,150.2911376953125,75,0.0,0.0
2002-09-26 00:00:00+05:30,153.16292527034176,153.16292527034176,151.24838870446249,152.10992431640625,500,0.0,0.0
2002-09-27 00:00:00+05:30,153.30652309314053,155.98687744140625,153.30652309314053,155.98687744140625,2000,0.0,0.0
