Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-07-01 00:00:00+05:30,9.189837581102172,9.295304765747463,9.035571797307503,9.148909568786621,6200,0.0,0.0
2002-07-02 00:00:00+05:30,9.007237804224268,9.11585335093466,9.007237804224268,9.067054748535156,1980,0.0,0.0
2002-07-03 00:00:00+05:30,9.067055845408198,9.255952967289078,9.03557349216755,9.0497407913208,3038,0.0,0.0
2002-07-04 00:00:00+05:30,9.177245371915461,9.279564815709177,9.06862981811683,9.222895622253418,12016,0.0,0.0
2002-07-05 00:00:00+05:30,9.378737671411741,9.378737671411741,9.169376511750656,9.20715618133545,4120,0.0,0.0
2002-07-08 00:00:00+05:30,9.600688861583073,9.600688861583073,9.161503257773408,9.277989387512207,9358,0.0,0.0
2002-07-09 00:00:00+05:30,9.279566933761908,9.372441333015708,9.177247466613865,9.295308113098145,3224,0.0,0.0
2002-07-10 00:00:00+05:30,9.728198478311398,9.728198478311398,8.815196140953061,9.29373550415039,6928,0.0,0.0
2002-07-11 00:00:00+05:30,8.18553736772542,9.255953672638178,8.18553736772542,9.002516746520996,12118,0.0,0.0
2002-07-12 00:00:00+05:30,9.019828966646747,9.224467202793063,8.893897790594183,8.953715324401855,8354,0.0,0.0
2002-07-15 00:00:00+05:30,8.818341130335687,8.906493274262568,8.65777861844424,8.8088960647583,5344,0.0,0.0
2002-07-16 00:00:00+05:30,8.783710878043477,8.89390092105671,8.53184843728817,8.601110458374023,9174,0.0,0.0
2002-07-17 00:00:00+05:30,8.80732274628756,8.815193334524478,8.53184795458367,8.586942672729492,12296,0.0,0.0
2002-07-18 00:00:00+05:30,7.592085681497325,9.030851162601591,7.119843150693521,8.470457077026367,14082,0.0,0.0
2002-07-19 00:00:00+05:30,8.503514170997267,8.503514170997267,8.421658724421036,8.438974380493164,14984,0.0,0.0
2002-07-22 00:00:00+05:30,7.902191555629209,8.46730845720964,7.902191555629209,8.313042640686035,760,0.0,0.0
2002-07-23 00:00:00+05:30,8.221741840711335,8.342950820922852,8.185536654490345,8.342950820922852,12206,0.0,0.0
2002-07-24 00:00:00+05:30,8.234334550039174,8.311467148646654,8.217018897151316,8.283132553100586,1118,0.0,0.0
2002-07-25 00:00:00+05:30,8.468881534946926,8.468881534946926,8.204425702884246,8.273688316345215,2934,0.0,0.0
2002-07-26 00:00:00+05:30,7.9966400993989435,8.1855372325554,7.9336747886717465,8.01552963256836,24896,0.0,0.0
2002-07-29 00:00:00+05:30,7.870707197298881,8.059604290131514,7.839224248412224,7.872281074523926,6818,0.0,0.0
2002-07-30 00:00:00+05:30,7.99663871199482,8.279984062325822,7.870707511901856,7.8707075119018555,29580,0.0,0.0
2002-07-31 00:00:00+05:30,7.965155452867315,7.965155452867315,7.178084732208991,7.274107456207275,22376,0.0,0.0
2002-08-01 00:00:00+05:30,7.398465150676857,7.57162047783819,7.319758074605827,7.34337043762207,10076,0.0,0.0
2002-08-02 00:00:00+05:30,7.201699615183456,7.226885863042193,7.083638965754219,7.122992515563965,9392,0.0,0.0
2002-08-05 00:00:00+05:30,7.209569708940835,7.3890217876467625,7.17808675116195,7.311889171600342,3710,0.0,0.0
2002-08-06 00:00:00+05:30,7.2725352388688895,7.461432375038362,7.178086370540432,7.264664649963379,5184,0.0,0.0
2002-08-07 00:00:00+05:30,7.555882799303209,7.555882799303209,7.244202705890465,7.280407905578613,4342,0.0,0.0
2002-08-08 00:00:00+05:30,7.311887510852945,7.349666571216878,7.060024506314929,7.119842052459717,9978,0.0,0.0
2002-08-09 00:00:00+05:30,7.429949939036737,7.429949939036737,7.083638598564954,7.104102611541748,5688,0.0,0.0
2002-08-12 00:00:00+05:30,7.083638490660291,7.130862627167198,7.0285437648168125,7.053730010986328,5108,0.0,0.0
2002-08-13 00:00:00+05:30,7.178085165011009,7.24105106665512,7.083636913032183,7.176511287689209,13546,0.0,0.0
2002-08-14 00:00:00+05:30,7.1466033291283715,7.241051587906107,7.13873214049074,7.233180999755859,812,0.0,0.0
2002-08-15 00:00:00+05:30,7.233180999755859,7.233180999755859,7.233180999755859,7.233180999755859,0,0.0,0.0
2002-08-16 00:00:00+05:30,7.307165224842009,7.492913986914383,6.9734473643761286,7.085211277008057,18686,0.0,0.0
2002-08-19 00:00:00+05:30,7.020672492205945,7.2001251695960695,7.020672492205945,7.115121364593506,20516,0.0,0.0
2002-08-20 00:00:00+05:30,7.173363448936689,7.302443016160372,7.115120376039999,7.233180999755859,9142,0.0,0.0
2002-08-21 00:00:00+05:30,7.241048739237863,7.2961434351024215,7.052151695508141,7.066318988800049,7084,0.0,0.0
2002-08-22 00:00:00+05:30,7.115121448494054,7.146604406327817,7.052155532826528,7.053730010986328,4986,0.0,0.0
2002-08-23 00:00:00+05:30,6.929373682441544,7.080491181804032,6.897890719952469,7.075768947601318,2096,0.0,0.0
2002-08-26 00:00:00+05:30,7.05372754031255,7.241050143055305,7.052153062704235,7.219012260437012,4086,0.0,0.0
2002-08-27 00:00:00+05:30,7.209569213043726,7.247348879877277,7.022246557899594,7.080489635467529,12424,0.0,0.0
2002-08-28 00:00:00+05:30,7.083637112778294,7.0993782883895244,7.036412985457243,7.074192047119141,1198,0.0,0.0
2002-08-29 00:00:00+05:30,7.145028587730377,7.145028587730377,7.052154209812515,7.0899338722229,10270,0.0,0.0
2002-08-30 00:00:00+05:30,7.2253097572481435,7.272533882360175,7.122990319099299,7.258366584777832,5924,0.0,0.0
2002-09-02 00:00:00+05:30,7.241052657438156,7.3874479005079685,7.115121426971509,7.149752140045166,12448,0.0,0.0
2002-09-03 00:00:00+05:30,7.178087453453454,7.2725363360308215,7.116696010046308,7.223737716674805,12418,0.0,0.0
2002-09-04 00:00:00+05:30,7.122991190430604,7.193827687007505,6.92622347798777,6.984466552734375,17022,0.0,0.0
2002-09-05 00:00:00+05:30,7.052154074382254,7.206419875328016,7.020671123059428,7.171789169311523,9092,0.0,0.0
2002-09-06 00:00:00+05:30,7.056876170092839,7.10252581422973,6.973446267731029,6.992335796356201,20094,0.0,0.0
2002-09-09 00:00:00+05:30,7.025395109202859,7.083638188393161,6.869554804843731,6.880573749542236,42374,0.0,0.0
2002-09-10 00:00:00+05:30,6.880573749542235,6.880573749542235,6.880573749542235,6.880573749542236,0,0.0,0.0
2002-09-11 00:00:00+05:30,6.800291763512651,6.941964145791385,6.800291763512651,6.886869430541992,576,0.0,0.0
2002-09-12 00:00:00+05:30,6.819182564307964,6.910483081423789,6.677509555158399,6.765661716461182,10590,0.0,0.0
2002-09-13 00:00:00+05:30,6.674359344399959,6.78612323245249,6.589355570182294,6.652320861816406,8502,0.0,0.0
2002-09-16 00:00:00+05:30,6.509075500634852,6.660193555825015,6.509075500634852,6.590930938720703,3456,0.0,0.0
2002-09-17 00:00:00+05:30,6.611394882202148,6.671212432606159,6.579911929332281,6.611394882202148,2640,0.0,0.0
2002-09-18 00:00:00+05:30,6.608245588142204,6.611393943030695,6.529538517391839,6.584633827209473,2532,0.0,0.0
2002-09-19 00:00:00+05:30,6.579911288820175,6.579911288820175,6.391014190476271,6.504352569580078,2452,0.0,0.0
2002-09-20 00:00:00+05:30,6.233602581901756,6.5767656135814425,6.233602581901756,6.472872257232666,1436,0.0,0.0
2002-09-23 00:00:00+05:30,6.485463566539883,6.6019497096448045,6.453980614178126,6.575189590454102,3992,0.0,0.0
2002-09-24 00:00:00+05:30,6.453980003850746,6.545280497017179,6.359531756184441,6.496481895446777,1230,0.0,0.0
2002-09-25 00:00:00+05:30,6.611396799083973,6.768811008585972,6.455556467462469,6.723160743713379,5022,0.0,0.0
2002-09-26 00:00:00+05:30,6.554726867253169,6.76881026472719,6.551578511350612,6.754642963409424,544,0.0,0.0
2002-09-27 00:00:00+05:30,6.770384011461809,6.812885914592908,6.611395944626937,6.731030464172363,2292,0.0,0.0
2002-09-30 00:00:00+05:30,6.751493750288345,6.768809405310148,6.674361142175204,6.721585273742676,7096,0.0,0.0
2002-10-01 00:00:00+05:30,6.674362137374749,6.765662058620405,6.564172080295507,6.658620357513428,2776,0.0,0.0
2002-10-02 00:00:00+05:30,6.658620357513428,6.658620357513428,6.658620357513428,6.658620357513428,0,0.0,0.0
2002-10-03 00:00:00+05:30,6.5216677048337095,6.7971424429314835,6.5216677048337095,6.726305961608887,3476,0.0,0.0
2002-10-04 00:00:00+05:30,6.768810211407136,6.929372758247849,6.6129698981393155,6.6554718017578125,14888,0.0,0.0
2002-10-07 00:00:00+05:30,6.79084640353255,6.941963844942388,6.68852756529118,6.861682891845703,12092,0.0,0.0
2002-10-08 00:00:00+05:30,6.87585087051909,7.0521545696257,6.87585087051909,7.039561748504639,15900,0.0,0.0
2002-10-09 00:00:00+05:30,7.049005709002004,7.08363701545574,7.012800525203713,7.052154064178467,6632,0.0,0.0
2002-10-10 00:00:00+05:30,7.052154161068474,7.115120064488114,6.989188858136194,7.074192047119141,22492,0.0,0.0
2002-10-11 00:00:00+05:30,7.149751589221149,7.379576742665228,6.708992016300706,7.100953578948975,91502,0.0,0.0
2002-10-14 00:00:00+05:30,7.178086230487317,7.2725350969729625,7.02067205349867,7.03798770904541,14970,0.0,0.0
2002-10-15 00:00:00+05:30,7.03798770904541,7.03798770904541,7.03798770904541,7.03798770904541,0,0.0,0.0
2002-10-16 00:00:00+05:30,7.335498563779312,7.335498563779312,6.926222046670941,7.061598300933838,14164,0.0,0.0
2002-10-17 00:00:00+05:30,7.017523985155653,7.083637648305888,6.908907823569691,6.9293718338012695,4942,0.0,0.0
2002-10-18 00:00:00+05:30,7.0505812974212425,7.0505812974212425,6.801866603690043,6.860110282897949,14254,0.0,0.0
