Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-07-01 00:00:00+05:30,1.1710281666548026,1.2348519851517135,1.1710281666548026,1.226527214050293,11270,0.0,0.0
2002-07-02 00:00:00+05:30,1.2570517594261674,1.2598266391876232,1.22097739628823,1.229302167892456,18020,0.0,0.0
2002-07-03 00:00:00+05:30,1.2265270332942988,1.2265270332942988,1.2209771426046343,1.2237520217895508,43500,0.0,0.0
2002-07-04 00:00:00+05:30,1.2487268117600447,1.3042257282436605,1.2182023415341288,1.3014508485794067,59440,0.0,0.0
2002-07-05 00:00:00+05:30,1.3319753056818269,1.3791493180681837,1.2820261490188503,1.3153254985809326,21560,0.0,0.0
2002-07-08 00:00:00+05:30,1.379149175601938,1.3819241872720458,1.304225580666941,1.309775471687317,41940,0.0,0.0
2002-07-09 00:00:00+05:30,1.3708247140597773,1.373599594035189,1.2570518563506434,1.2681516408920288,35000,0.0,0.0
2002-07-10 00:00:00+05:30,1.2709263218694633,1.2709263218694633,1.1932278422455698,1.196002721786499,50250,0.0,0.0
2002-07-11 00:00:00+05:30,1.2154271602630615,1.2209770505342243,1.1765777960451,1.2154271602630615,9030,0.0,0.0
2002-07-12 00:00:00+05:30,1.123854198872682,1.2487268288274884,1.123854198872682,1.2431769371032715,1530,0.0,0.0
2002-07-15 00:00:00+05:30,1.1238543997952408,1.2431771593583396,1.1238543997952408,1.2126526832580566,9040,0.0,0.0
2002-07-16 00:00:00+05:30,1.2209775884926357,1.2209775884926357,1.1738034342430748,1.2126526832580566,13750,0.0,0.0
2002-07-17 00:00:00+05:30,1.2209772992541033,1.2209772992541033,1.1932278422455698,1.196002721786499,14000,0.0,0.0
2002-07-18 00:00:00+05:30,1.207102656364441,1.207102656364441,1.207102656364441,1.207102656364441,5000,0.0,0.0
2002-07-19 00:00:00+05:30,1.1932278422455698,1.2209772992541033,1.1932278422455698,1.196002721786499,8290,0.0,0.0
2002-07-22 00:00:00+05:30,1.207102656364441,1.207102656364441,1.207102656364441,1.207102656364441,25920,0.0,0.0
2002-07-23 00:00:00+05:30,1.1821282494589362,1.1821282494589362,1.1793532371520996,1.1793532371520996,6000,0.0,0.0
2002-07-24 00:00:00+05:30,1.2320772639485746,1.2320772639485746,1.1738033294677734,1.1738033294677734,15000,0.0,0.0
2002-07-25 00:00:00+05:30,1.1377290630829109,1.207102788055282,1.0683553381105397,1.0988798141479492,7000,0.0,0.0
2002-07-26 00:00:00+05:30,1.1654780512847678,1.1654780512847678,1.129403829574585,1.129403829574585,49290,0.0,0.0
2002-07-29 00:00:00+05:30,1.071130268194506,1.104429690078655,1.0683553218841553,1.0683553218841553,48500,0.0,0.0
2002-07-30 00:00:00+05:30,1.0961047126676997,1.0961047126676997,1.0433806732721556,1.0628052949905396,2250,0.0,0.0
