Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2011-12-07 00:00:00+05:30,30.962541750182325,31.655732983395364,30.153818644767114,30.737253189086914,1608,0.0,0.0
2011-12-08 00:00:00+05:30,31.078070777514583,33.504239871669995,30.159591067283277,33.186527252197266,2384,0.0,0.0
2011-12-09 00:00:00+05:30,33.18652970998879,33.18652970998879,28.90607356714341,30.124935150146484,4184,0.0,0.0
2011-12-12 00:00:00+05:30,30.269347999292133,30.269347999292133,27.149987709288744,29.17757225036621,3400,0.0,0.0
2011-12-13 00:00:00+05:30,27.710319579568083,27.710319579568083,26.583883852965744,27.25396728515625,488,0.0,0.0
2011-12-14 00:00:00+05:30,27.375272750854492,27.375272750854492,25.994667433094282,27.375272750854492,1824,0.0,0.0
2011-12-15 00:00:00+05:30,26.006227060568367,26.006227060568367,25.41701376362461,25.942684173583984,7400,0.0,0.0
2011-12-16 00:00:00+05:30,27.612117824877103,27.612117824877103,24.65450115187356,25.116628646850586,1240,0.0,0.0
2011-12-19 00:00:00+05:30,27.37527511116086,27.37527511116086,22.644245583001823,23.53961753845215,2640,0.0,0.0
2011-12-20 00:00:00+05:30,23.574280261229646,24.26169458866655,22.644248282755445,23.753355026245117,2032,0.0,0.0
2011-12-21 00:00:00+05:30,23.106374740600586,24.261693477630615,20.922823032764427,23.106374740600586,1320,0.0,0.0
2011-12-22 00:00:00+05:30,24.25013804529254,25.22060678050156,21.951054609738865,24.030628204345703,6104,0.0,0.0
2011-12-23 00:00:00+05:30,25.03574984824864,26.456791859661557,24.14615501602299,24.44076156616211,1264,0.0,0.0
2011-12-26 00:00:00+05:30,25.76360429071136,25.87913614851724,24.377221997040795,25.752050399780273,608,0.0,0.0
2011-12-27 00:00:00+05:30,25.070413527665313,25.417009106388797,24.862455827855968,24.95488166809082,1776,0.0,0.0
2011-12-28 00:00:00+05:30,22.528714239615226,22.944629669189453,22.528714239615226,22.944629669189453,184,0.0,0.0
2011-12-29 00:00:00+05:30,23.071711181524574,24.839348922541113,22.99083923528224,23.395200729370117,544,0.0,0.0
2011-12-30 00:00:00+05:30,24.45809998757478,26.456801973993276,23.79956858795902,25.157068252563477,2464,0.0,0.0
2012-01-02 00:00:00+05:30,25.648072500364474,25.648072500364474,24.377222061157227,24.377222061157227,40,0.0,0.0
2012-01-03 00:00:00+05:30,24.56207656745207,26.456798553466797,24.37722486804146,26.456798553466797,1600,0.0,0.0
2012-01-04 00:00:00+05:30,25.417009231147418,25.417009231147418,24.030626909448465,25.185945510864258,3976,0.0,0.0
2012-01-05 00:00:00+05:30,25.18016856528192,25.185945510864258,24.377222489873205,25.185945510864258,2416,0.0,0.0
2012-01-06 00:00:00+05:30,24.26169358889979,25.185948582762638,24.030629840434077,24.371448516845703,280,0.0,0.0
2012-01-09 00:00:00+05:30,25.38235228490893,25.636522054329376,24.80469291673678,25.058862686157227,1336,0.0,0.0
2012-01-10 00:00:00+05:30,25.382349952867337,29.275773384058187,25.382349952867337,26.427913665771484,3936,0.0,0.0
2012-01-11 00:00:00+05:30,27.612114016215006,27.727645874023438,27.14998658498128,27.727645874023438,1208,0.0,0.0
2012-01-12 00:00:00+05:30,28.871412371226068,28.871412371226068,27.381052017211914,27.381052017211914,616,0.0,0.0
2012-01-13 00:00:00+05:30,27.149987790376315,28.322635494044167,26.687860338625228,27.201976776123047,920,0.0,0.0
2012-01-16 00:00:00+05:30,27.727647086475464,28.877188769360327,27.727647086475464,27.97603988647461,1304,0.0,0.0
2012-01-17 00:00:00+05:30,27.900948951103665,28.189778650390455,27.265523612672734,27.57745933532715,1600,0.0,0.0
2012-01-18 00:00:00+05:30,27.727645874023438,27.727645874023438,27.727645874023438,27.727645874023438,240,0.0,0.0
2012-01-19 00:00:00+05:30,27.1499887244899,27.612116192140792,26.006223947204496,26.011999130249023,1424,0.0,0.0
2012-01-20 00:00:00+05:30,27.612114016215006,28.305305163065594,27.612114016215006,27.727645874023438,136,0.0,0.0
2012-01-23 00:00:00+05:30,28.3053077074636,30.61594507133818,27.727648366494957,28.998498916625977,1104,0.0,0.0
2012-01-24 00:00:00+05:30,28.074249049367314,28.81365243440572,27.976046238488387,28.76166343688965,448,0.0,0.0
2012-01-25 00:00:00+05:30,28.44394572093612,30.494638153206637,28.44394572093612,29.85921287536621,4336,0.0,0.0
2012-01-27 00:00:00+05:30,31.1936092376709,32.57999187045627,30.03829037701642,31.1936092376709,6096,0.0,0.0
2012-01-30 00:00:00+05:30,31.30913685973511,32.29693294076508,29.460626934437094,29.610816955566406,5224,0.0,0.0
