Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2017-06-02 00:00:00-04:00,50.400001525878906,50.400001525878906,50.400001525878906,50.400001525878906,87000,0.0,0.0,0.0
2017-06-05 00:00:00-04:00,59.45000076293945,60.45000076293945,55.0,60.45000076293945,2715000,0.0,0.0,0.0
2017-06-06 00:00:00-04:00,62.20000076293945,69.9000015258789,60.5,65.94999694824219,657000,0.0,0.0,0.0
2017-06-07 00:00:00-04:00,66.55000305175781,79.0999984741211,62.5,79.0999984741211,651000,0.0,0.0,0.0
2017-06-08 00:00:00-04:00,87.0,87.0,87.0,87.0,33000,0.0,0.0,0.0
2017-06-09 00:00:00-04:00,95.69999694824219,95.69999694824219,95.69999694824219,95.69999694824219,42000,0.0,0.0,0.0
2017-06-12 00:00:00-04:00,105.25,105.25,105.25,105.25,42000,0.0,0.0,0.0
2017-06-13 00:00:00-04:00,110.5,110.5,100.0,110.5,1095000,0.0,0.0,0.0
2017-06-14 00:00:00-04:00,116.0,116.0,111.0,116.0,261000,0.0,0.0,0.0
2017-06-15 00:00:00-04:00,121.80000305175781,121.80000305175781,121.80000305175781,121.80000305175781,90000,0.0,0.0,0.0
2017-06-16 00:00:00-04:00,125.9000015258789,127.8499984741211,119.9000015258789,126.94999694824219,585000,0.0,0.0,0.0
2017-06-19 00:00:00-04:00,127.0,133.25,120.6500015258789,121.8499984741211,180000,0.0,0.0,0.0
2017-06-20 00:00:00-04:00,120.30000305175781,121.0,116.0999984741211,118.25,153000,0.0,0.0,0.0
2017-06-21 00:00:00-04:00,119.0,120.3499984741211,112.3499984741211,114.0,117000,0.0,0.0,0.0
2017-06-22 00:00:00-04:00,111.0,119.69999694824219,110.0,111.69999694824219,159000,0.0,0.0,0.0
2017-06-23 00:00:00-04:00,108.19999694824219,113.9000015258789,106.1500015258789,106.1500015258789,228000,0.0,0.0,0.0
2017-06-26 00:00:00-04:00,106.1500015258789,106.1500015258789,106.1500015258789,106.1500015258789,0,0.0,0.0,0.0
2017-06-27 00:00:00-04:00,105.0,106.0,100.8499984741211,101.55000305175781,204000,0.0,0.0,0.0
2017-06-28 00:00:00-04:00,100.05000305175781,105.8499984741211,100.0,100.69999694824219,81000,0.0,0.0,0.0
2017-06-29 00:00:00-04:00,98.1500015258789,104.8499984741211,98.1500015258789,104.8499984741211,21000,0.0,0.0,0.0
2017-06-30 00:00:00-04:00,109.9000015258789,109.9000015258789,102.4000015258789,104.55000305175781,33000,0.0,0.0,0.0
2017-07-03 00:00:00-04:00,104.05000305175781,108.80000305175781,103.4000015258789,103.75,51000,0.0,0.0,0.0
2017-07-05 00:00:00-04:00,104.5,109.55000305175781,104.5,108.0,42000,0.0,0.0,0.0
2017-07-06 00:00:00-04:00,105.05000305175781,110.0,105.0,110.0,81000,0.0,0.0,0.0
2017-07-07 00:00:00-04:00,112.0,114.0,110.05000305175781,110.05000305175781,57000,0.0,0.0,0.0
2017-07-10 00:00:00-04:00,108.55000305175781,111.94999694824219,108.55000305175781,111.94999694824219,9000,0.0,0.0,0.0
2017-07-11 00:00:00-04:00,114.5,116.9000015258789,112.0,112.9000015258789,132000,0.0,0.0,0.0
2017-07-12 00:00:00-04:00,111.0,114.94999694824219,110.0,113.0,78000,0.0,0.0,0.0
2017-07-13 00:00:00-04:00,115.4000015258789,115.4000015258789,111.8499984741211,113.30000305175781,12000,0.0,0.0,0.0
2017-07-14 00:00:00-04:00,111.69999694824219,111.69999694824219,107.6500015258789,107.6500015258789,72000,0.0,0.0,0.0
2017-07-17 00:00:00-04:00,102.3499984741211,109.0,102.3499984741211,107.0,21000,0.0,0.0,0.0
2017-07-18 00:00:00-04:00,111.94999694824219,111.94999694824219,109.3499984741211,110.0,18000,0.0,0.0,0.0
2017-07-19 00:00:00-04:00,110.0,110.0,107.0,107.0,9000,0.0,0.0,0.0
2017-07-20 00:00:00-04:00,109.0,109.0,109.0,109.0,3000,0.0,0.0,0.0
2017-07-21 00:00:00-04:00,106.0,109.5,106.0,109.5,6000,0.0,0.0,0.0
2017-07-24 00:00:00-04:00,110.5,110.5,110.0,110.0,6000,0.0,0.0,0.0
2017-07-25 00:00:00-04:00,106.0,106.0,105.4000015258789,105.4000015258789,9000,0.0,0.0,0.0
2017-07-26 00:00:00-04:00,107.9000015258789,107.9000015258789,105.0,105.5,9000,0.0,0.0,0.0
2017-07-27 00:00:00-04:00,105.5,110.75,105.5,109.1500015258789,33000,0.0,0.0,0.0
2017-07-28 00:00:00-04:00,111.5,114.5999984741211,111.5,113.80000305175781,36000,0.0,0.0,0.0
2017-07-31 00:00:00-04:00,111.30000305175781,111.5,110.0999984741211,110.8499984741211,12000,0.0,0.0,0.0
2017-08-01 00:00:00-04:00,110.0,110.0,108.0,108.0,12000,0.0,0.0,0.0
2017-08-02 00:00:00-04:00,113.1500015258789,113.19999694824219,113.1500015258789,113.19999694824219,6000,0.0,0.0,0.0
2017-08-03 00:00:00-04:00,113.0999984741211,117.94999694824219,113.0,114.55000305175781,51000,0.0,0.0,0.0
2017-08-04 00:00:00-04:00,112.0,118.5,112.0,115.5999984741211,15000,0.0,0.0,0.0
2017-08-07 00:00:00-04:00,109.0,124.0,109.0,115.0,81000,0.0,0.0,0.0
2017-08-08 00:00:00-04:00,111.0,116.0,111.0,111.5999984741211,57000,0.0,0.0,0.0
2017-08-09 00:00:00-04:00,111.5999984741211,111.5999984741211,111.5999984741211,111.5999984741211,0,0.0,0.0,0.0
2017-08-10 00:00:00-04:00,106.0,113.94999694824219,101.0999984741211,109.0,84000,0.0,0.0,0.0
2017-08-11 00:00:00-04:00,105.0,105.0,105.0,105.0,3000,0.0,0.0,0.0
2017-08-14 00:00:00-04:00,115.0,115.5,103.05000305175781,111.4000015258789,96000,0.0,0.0,0.0
2017-08-15 00:00:00-04:00,111.4000015258789,111.4000015258789,111.4000015258789,111.4000015258789,0,0.0,0.0,0.0
2017-08-16 00:00:00-04:00,112.0,122.5,109.0,116.1500015258789,123000,0.0,0.0,0.0
2017-08-17 00:00:00-04:00,121.94999694824219,126.0,121.94999694824219,124.75,48000,0.0,0.0,0.0
2017-08-18 00:00:00-04:00,124.75,124.75,124.75,124.75,0,0.0,0.0,0.0
2017-08-21 00:00:00-04:00,124.75,124.75,124.75,124.75,0,0.0,0.0,0.0
2017-08-22 00:00:00-04:00,122.5,122.5,117.0,117.0,6000,0.0,0.0,0.0
2017-08-23 00:00:00-04:00,119.0,128.5,119.0,127.4000015258789,39000,0.0,0.0,0.0
2017-08-24 00:00:00-04:00,119.0,138.0,119.0,137.0,27000,0.0,0.0,0.0
2017-08-25 00:00:00-04:00,137.0,137.0,137.0,137.0,0,0.0,0.0,0.0
2017-08-28 00:00:00-04:00,137.0,137.0,137.0,137.0,3000,0.0,0.0,0.0
2017-08-29 00:00:00-04:00,130.0,130.0,130.0,130.0,36000,0.0,0.0,0.0
2017-08-30 00:00:00-04:00,138.0,138.0,138.0,138.0,3000,0.0,0.0,0.0
2017-08-31 00:00:00-04:00,138.0,138.0,138.0,138.0,0,0.0,0.0,0.0
2017-09-01 00:00:00-04:00,137.0,137.0,134.0,134.0,6000,0.0,0.0,0.0
2017-09-05 00:00:00-04:00,135.10000610351562,141.0,135.10000610351562,138.89999389648438,18000,0.0,0.0,0.0
2017-09-06 00:00:00-04:00,142.0,142.0,142.0,142.0,3000,0.0,0.0,0.0
2017-09-07 00:00:00-04:00,144.0,144.0,144.0,144.0,3000,0.0,0.0,0.0
2017-09-08 00:00:00-04:00,144.0,144.0,144.0,144.0,0,0.0,0.0,0.0
2017-09-11 00:00:00-04:00,144.0,144.0,144.0,144.0,0,0.0,0.0,0.0
2017-09-12 00:00:00-04:00,136.0,142.0,136.0,142.0,12000,0.0,0.0,0.0
2017-09-13 00:00:00-04:00,142.0,142.0,142.0,142.0,0,0.0,0.0,0.0
2017-09-14 00:00:00-04:00,136.0,136.0,136.0,136.0,3000,0.0,0.0,0.0
2017-09-15 00:00:00-04:00,132.0,138.0,132.0,135.0,6000,0.0,0.0,0.0
2017-09-18 00:00:00-04:00,135.0,135.0,135.0,135.0,0,0.0,0.0,0.0
2017-09-19 00:00:00-04:00,134.0,134.0,134.0,134.0,3000,0.0,0.0,0.0
2017-09-20 00:00:00-04:00,126.1500015258789,137.9499969482422,126.0,137.0,192000,0.0,0.0,0.0
2017-09-21 00:00:00-04:00,132.0,140.0,132.0,140.0,54000,0.0,0.0,0.0
2017-09-22 00:00:00-04:00,133.0500030517578,133.0500030517578,130.0,130.0,9000,0.0,0.0,0.0
2017-09-25 00:00:00-04:00,122.05000305175781,142.0,122.0,130.0,252000,0.0,0.0,0.0
2017-09-26 00:00:00-04:00,130.0,130.0,130.0,130.0,0,0.0,0.0,0.0
2017-09-27 00:00:00-04:00,130.8000030517578,130.8000030517578,125.0,125.0,18000,0.0,0.0,0.0
